"Month","Longitude","Latitude","Location","Crime type","City-Town-Village","Population"
"2015-01",-7.321935,54.996721,"Magazine Street","VISO","LONDONDERRY",NA
"2015-01",-7.279064,55.010442,"Madam'S Bank Road","VISO",NA,NA
"2015-01",-5.450373,54.456447,"Westlea Drive","ASBO","PORTAVOGIE",2154
"2015-01",-6.255475,54.354604,"Dromore Road","BURG","FINTONA",1458
"2015-01",-6.834656,54.506005,"Castle Road","VECR","DUNNAMANAGH",NA
"2015-01",-7.319883,55.025696,"Carnhill","CDAR","LONDONDERRY",NA
"2015-01",-7.641261,54.353737,"Braeside Park","ASBO",NA,NA
"2015-01",-7.321508,54.380175,"Meadowview","ASBO","PORTADOWN",22611
"2015-01",-6.930767,55.04099,"Anderson Crescent","ASBO","LONDONDERRY",NA
"2015-01",-6.40621,54.43348,"Lisnisky Lane","VISO","PORTADOWN",22611
"2015-01",-5.947539,54.596805,"Osman Street","ASBO","BELFAST",335665
"2015-01",-6.331305,54.455954,"Colban Crescent","ASBO","LURGAN",28568
"2015-01",-5.956591,54.615332,"Havana Way","VISO","BELFAST",335665
"2015-01",-6.326718,54.472386,"Levin Road","VISO","LURGAN",28568
"2015-01",-6.299062,54.432512,"Banbridge Road","VISO","LURGAN",28568
"2015-01",-5.935468,54.590085,"St. Georges Gardens","ASBO",NA,NA
"2015-01",-5.890038,54.212311,"Valentia Place","VISO","NEWCASTLE",7524
"2015-01",-5.923457,54.623313,"Northwood Drive","OTTH","BELFAST",335665
"2015-01",-5.936365,54.54849,"Millburn Court","BURG","BELFAST",335665
"2015-01",-6.40621,54.43348,"Lisnisky Lane","VISO","PORTADOWN",22611
"2015-01",-5.669034,54.659932,"Market Street","CDAR","BALLYMONEY",11365
"2015-01",-5.699039,54.594157,"Regent Street","ASBO","NEWTOWNARDS",28654
"2015-01",-6.70515,55.167383,"Cappagh More Manor","ASBO","PORTSTEWART",7825
"2015-01",-7.305695,54.60178,"River Row","VISO","OMAGH",21325
"2015-01",-6.248753,54.102208,"Carnmeen Park","ASBO","WARRENPOINT",7651
"2015-01",-5.888655,54.59598,"Bloomfield Avenue","SHOP","BELFAST",335665
"2015-01",-6.166811,54.237777,"Ulster Avenue","VISO","DUNMURRY",NA
"2015-01",-6.353908,54.185132,"Second Avenue","ASBO","NEWRY",27234
"2015-01",-5.890707,54.210014,"Castle Place","BURG","ARDGLASS",1923
"2015-01",-7.30162,54.602116,"Drumragh Avenue","VISO","OMAGH",21325
"2015-01",-5.977077,54.572503,"Stockmans Way","SHOP","BELFAST",335665
"2015-01",NA,NA,"No Location","DRUG",NA,NA
"2015-01",-5.991581,54.573176,"Andersonstown Road","ASBO","BELFAST",335665
"2015-01",-5.884979,54.591369,"Lichfield Avenue","CDAR","BELFAST",335665
"2015-01",-6.616758,54.762498,"Hospital Road","VISO","MAGHERAFELT",8387
"2015-01",-5.695707,54.654764,"Lyndhurst Crescent","VISO","BELFAST",335665
"2015-01",-5.937138,54.617644,"Oceanic Avenue","CDAR","BELFAST",335665
"2015-01",-5.536395,54.638067,"Victoria Crescent","OTTH","LISBURN",121654
"2015-01",-5.642432,54.644501,"Bexley Parks","VISO","BANGOR",62789
"2015-01",-5.923333,54.584414,"Fitzwilliam Square","BURG","BELFAST",335665
"2015-01",-7.642306,54.346688,"Wesley Street","OTTH","LISBURN",121654
"2015-01",-7.286956,54.979714,"Riverside Park","VECR","LONDONDERRY",NA
"2015-01",-6.515086,55.07213,"John Street","OTTH","OMAGH",21325
"2015-01",-6.370029,54.439564,"Rosmoyle","VISO","CRAIGAVON",17213
"2015-01",-5.687492,54.597217,"Victoria Road","VECR","BREADY",94
"2015-01",-5.925466,54.61305,"Clanmorris Street","ASBO","BELFAST",335665
"2015-01",-5.691145,54.657049,"Bryansford Meadow","VISO","BANGOR",62789
"2015-01",-5.892164,54.595152,"Factory Street","SHOP","BELFAST",335665
"2015-01",-6.274214,54.881459,"Dunvale","CDAR","BALLYMENA",30265
"2015-01",-5.698962,54.594147,"Brewery Lane","OTCR","COOKSTOWN",10718
"2015-01",-6.219856,54.805602,"Fernisky Court","ASBO","KELLS",71
"2015-01",-6.372664,54.446177,"Drumgor Heights","CDAR","CRAIGAVON",17213
"2015-01",-5.641441,54.647968,"Cloverhill Court","ASBO","BANGOR",62789
"2015-01",-5.886052,54.589762,"Dunraven Gardens","ASBO","BELFAST",335665
"2015-01",-5.906341,54.592684,"Radnor Street","CDAR","BELFAST",335665
"2015-01",-5.948822,54.624518,"Westland Drive","VISO","BALLYWALTER",2123
"2015-01",-6.317783,54.454805,"Irwin Avenue","OTTH","BELFAST",335665
"2015-01",-7.489207,54.44854,"Cavanamara View","POSW","TRILLICK",2265
"2015-01",-6.948057,55.039021,"Irwin Avenue","VISO","BELFAST",335665
"2015-01",-7.320682,54.597535,"Shandon Park","OTCR","BALLYMONEY",11365
"2015-01",-6.641008,54.339159,"Newry Road","ASBO","BANBRIDGE",14634
"2015-01",-5.922608,54.585579,"Hatfield Street","CDAR","BELFAST",335665
"2015-01",-5.899176,54.592093,"Castlereagh Road","OTTH","BELFAST",335665
"2015-01",-5.926645,54.437789,"Creevytenant Road","ASBO","BALLYNAHINCH",5567
"2015-01",-5.914541,54.65653,"Merville Garden Village","ASBO","NEWTOWNABBEY",118261
"2015-01",-6.340907,54.174298,"Corn Market","SHOP","NEWRY",27234
"2015-01",-6.656237,54.352608,"Lower English Street","CDAR","ARMAGH",175621
"2015-01",-6.352147,54.180112,"Hospital Road","ASBO","MAGHERAFELT",8387
"2015-01",-5.954992,54.589806,"Monarch Parade","ASBO","BELFAST",335665
"2015-01",-5.928741,54.597032,"Donegall Square East","VISO","BELFAST",335665
"2015-01",-6.336748,54.177933,"Bank Parade","VISO","NEWRY",27234
"2015-01",-6.291582,54.870564,"Carnvale Close","ASBO","BALLYMENA",30265
"2015-01",-5.958754,54.612637,"Brookfield Place","ASBO","BELFAST",335665
"2015-01",-6.276779,54.335889,"Bannview Mews","SHOP","BANBRIDGE",14634
"2015-01",-6.563748,54.309972,"Mountnab Road","DRUG","MARKETHILL",1713
"2015-01",-6.467216,54.435339,"Selshion Manor","DRUG","PORTADOWN",22611
"2015-01",-6.302818,54.437848,"Windsor Close","ASBO","BELFAST",335665
"2015-01",-5.796587,54.501861,"Meadow Way","ASBO","BALLYGOWAN",3181
"2015-01",-6.333434,54.465417,"North Street","CDAR","BALLYCASTLE",5765
"2015-01",-5.903877,54.5545,"Burnside Avenue","ASBO","BELFAST",335665
"2015-01",-5.695214,54.595846,"North Street","ASBO","BALLYCASTLE",5765
"2015-01",-6.598811,54.752689,"Beechland Road","ASBO","MAGHERAFELT",8387
"2015-01",-5.883798,54.60577,"Sandbrook Park","OTTH","BELFAST",335665
"2015-01",-5.869691,54.576869,"Brentwood Park","OTCR","BELFAST",335665
"2015-01",-5.993975,54.580485,"Coolnasilla Park East","ASBO","BELFAST",335665
"2015-01",-5.94134,54.60802,"Florence Court","PUBO","BELFAST",335665
"2015-01",-6.36286,54.439602,"Clanrolla Park","ASBO","CRAIGAVON",17213
"2015-01",-5.949564,54.597153,"Balkan Street","ASBO","BELFAST",335665
"2015-01",-5.837175,54.460084,"Lisburn Road","ASBO","BELFAST",335665
"2015-01",-6.002461,54.761184,"Ballyeaston Road","ASBO","BALLYCLARE",18675
"2015-01",-5.906281,54.680027,"Abbeycroft Road","ASBO","NEWTOWNABBEY",118261
"2015-01",-6.019609,54.577862,"Glencolin Manor","ASBO","BELFAST",335665
"2015-01",-6.634426,54.345679,"Ballynahonemore Road","OTTH","ARMAGH",175621
"2015-01",-6.219326,54.732759,"Barra Street","OTTH","ANTRIM",21896
"2015-01",-5.978333,54.556819,"Hillmount Gardens","OTTH","LARNE",33620
"2015-01",-6.699716,54.540403,"Washingbay Road","CDAR","COALISLAND",5789
"2015-01",-6.658143,55.121339,"Rugby Avenue","ASBO","BANGOR",62789
"2015-01",-5.966337,54.602459,"Springfield Road","ASBO","BANGOR",62789
"2015-01",-5.926442,54.584423,"Rugby Avenue","ASBO","BANGOR",62789
"2015-01",-5.678806,54.609244,"Beverley Walk","ASBO","NEWTOWNARDS",28654
"2015-01",-6.185736,54.315757,"Circular Road","BURG","CASTLEROCK",1288
"2015-01",-6.337647,54.193714,"Shandon Park","OTCR","BALLYMONEY",11365
"2015-01",-5.488269,54.541216,"Demesne Crescent","ASBO","BALLYWALTER",2123
"2015-01",-6.681344,55.131726,"Hazelbank Road","BURG","COLERAINE",24694
"2015-01",-6.74301,54.648864,"Coagh Crescent","VISO","COOKSTOWN",10718
"2015-01",-6.769659,55.147597,"Woodend Park","ASBO","ARTICLAVE",804
"2015-01",-6.714,55.185919,"Central Avenue","DRUG","PORTSTEWART",7825
"2015-01",-7.320455,54.991871,"Carlisle Road","VISO","LONDONDERRY",NA
"2015-01",-5.852143,54.609633,"Old Holywood Road","CDAR","HOLYWOOD",12657
"2015-01",-6.33359,54.463101,"Church Place","DRUG","LURGAN",28568
"2015-01",-5.897657,54.688467,"Jordanstown Road","VISO","NEWTOWNABBEY",118261
"2015-01",-6.490401,55.069527,"Carnany Drive","ASBO","BALLYMONEY",11365
"2015-01",-6.320988,54.749204,"New Street","DRUG","CLADY",597
"2015-01",-5.962383,54.597639,"Fort Street","POSW","BANBRIDGE",14634
"2015-01",-6.56279,54.722926,"Rockbrook Road","CDAR","MAGHERAFELT",8387
"2015-01",-5.676548,54.655647,"Church Street","VISO","BALLYMONEY",11365
"2015-01",-6.02447,54.570735,"Colinvale","DRUG","DUNMURRY",NA
"2015-01",-6.608786,54.749884,"Greenvale Park","CDAR","MAGHERAFELT",8387
"2015-01",-7.471975,54.825813,"Carrick Strand","SHOP","STRABANE",17695
"2015-01",-6.212628,54.587875,"Oak Grove Manor","OTTH",NA,NA
"2015-01",-5.964302,54.680692,"Glenvarna Walk","ASBO","NEWTOWNABBEY",118261
"2015-01",-6.754293,54.483965,"Jacksonville Road","VISO","MOYGASHEL",NA
"2015-01",-6.765447,54.510636,"Oaks Road","VISO","DUNGANNON",15987
"2015-01",-5.526802,54.606996,"Shore Road","ASBO","GLYNN",2156
"2015-01",-6.448355,54.418539,"Tavanagh Gardens","OTCR","PORTADOWN",22611
"2015-01",-6.339119,54.175351,"The Mall","SHOP","NEWRY",27234
"2015-01",-5.928819,54.600385,"Rosemary Street","VISO","BELFAST",335665
"2015-01",-7.321718,54.998507,"Strand Road","ASBO","LONDONDERRY",NA
"2015-01",-6.950542,55.050469,"Market Street","CDAR","BALLYMONEY",11365
"2015-01",-6.063802,54.505683,"Dromara Park","VISO","LISBURN",121654
"2015-01",-5.909695,54.405895,"Kinedale Park","OTTH","BALLYNAHINCH",5567
"2015-01",-7.321893,54.999244,"Great James Street","VISO","LONDONDERRY",NA
"2015-01",-7.641273,54.350602,"Derrin Road","ASBO","ENNISKILLEN",13826
"2015-01",-5.889548,54.632232,"West Bank Way","OTTH","BELFAST",335665
"2015-01",-6.941795,55.040395,"Glenview Drive","ASBO","LIMAVADY",12128
"2015-01",-5.911809,54.590748,"Park Parade","ASBO","LISBURN",121654
"2015-01",-5.969104,54.629865,"Benview Drive","ASBO","BELFAST",335665
"2015-01",-5.696729,54.646553,"Ganaway Avenue","VISO",NA,NA
"2015-01",-5.924189,54.583701,"Agincourt Avenue","ASBO","BELFAST",335665
"2015-01",-6.339119,54.175351,"The Mall","ASBO","NEWRY",27234
"2015-01",-6.68493,54.440861,"Churchview","BURG","BELFAST",335665
"2015-01",-5.838902,54.707524,"Meadowbank","ASBO","GREYSTEEL",1231
"2015-01",-6.024445,54.521372,"Grafton Crescent","VISO","LISBURN",121654
"2015-01",-6.261242,54.857385,"Meadowvale","ASBO","LISBURN",121654
"2015-01",-5.925203,54.602102,"Victoria Street","ASBO","BALLYMONEY",11365
"2015-01",-7.269828,54.612133,"Richmond Park","VISO","BALLYMENA",30265
"2015-01",-5.919652,54.652646,"Bawnmore Park","VISO","NEWTOWNABBEY",118261
"2015-01",-7.318883,54.994278,"Bridge Street","SHOP","CUSHENDALL",1410
"2015-01",-6.033379,54.547915,"Lagmore Dale","VISO","DUNMURRY",NA
"2015-01",-5.96233,54.587243,"Rodney Parade","OTTH","BELFAST",335665
"2015-01",-7.322045,55.03285,"Glencaw Park","DRUG","LONDONDERRY",NA
"2015-01",-5.955984,54.672798,"Glebecoole Park","ASBO","NEWTOWNABBEY",118261
"2015-01",-5.982472,54.58475,"Norfolk Parade","VECR","BELFAST",335665
"2015-01",-5.890032,54.548095,"Laurelgrove Avenue","ASBO","BELFAST",335665
"2015-01",-6.138971,54.196549,"Spelga Park","ASBO","LURGAN",28568
"2015-01",-5.931541,54.596433,"Donegall Square West","ASBO","BELFAST",335665
"2015-01",-6.656237,54.352608,"Lower English Street","VISO","ARMAGH",175621
"2015-01",-5.688524,54.639621,"Lord Warden'S Parade","VISO","BANGOR",62789
"2015-01",-5.99199,54.583103,"Aitnamona Crescent","VISO","BELFAST",335665
"2015-01",-5.817438,54.714237,"Broadway Avenue","ASBO","BALLYMENA",30265
"2015-01",-6.33856,54.178201,"Edward Street","SHOP","LURGAN",28568
"2015-01",-5.538195,54.606231,"Millbank Court","ASBO","OMAGH",21325
"2015-01",-5.947511,54.593048,"Distillery Court","VISO","BUSHMILLS",1359
"2015-01",-7.467857,54.827798,"Eden Terrace","VISO","JONESBOROUGH",287
"2015-01",-5.698681,54.783769,"Town Lane","DRUG","DUNGANNON",15987
"2015-01",-5.72806,54.55402,"Moorfield Crescent","ASBO","COMBER",9256
"2015-01",-5.99355,54.556713,"The Hawthorns","DRUG","COLERAINE",24694
"2015-01",-5.90855,54.587924,"Ravenhill Avenue","ASBO","BELFAST",335665
"2015-01",-5.930154,54.597254,"Donegall Square North","ASBO","BELFAST",335665
"2015-01",-6.339119,54.175351,"The Mall","ASBO","NEWRY",27234
"2015-01",-7.299491,54.604403,"Old Mountfield Road","ASBO","OMAGH",21325
"2015-01",-6.785955,54.504771,"Cloneen","ASBO","DUNGANNON",15987
"2015-01",-7.329193,54.997219,"Blucher Street","VISO","LONDONDERRY",NA
"2015-01",-5.935062,54.617375,"Limestone Road","ASBO","BELFAST",335665
"2015-01",-5.929353,54.548694,"Drumart Drive","ASBO","BELFAST",335665
"2015-01",-5.902077,54.54348,"Ballylenaghan Park","CDAR","BELFAST",335665
"2015-01",-5.893548,54.590512,"Grove Street East","ASBO","BELFAST",335665
"2015-01",-5.889632,54.59234,"Hyndford Street","OTTH","BELFAST",335665
"2015-01",-6.216693,54.72272,"Ajax Court","ASBO","ANTRIM",21896
"2015-01",-6.037326,54.507232,"Ballynahinch Road","ASBO","CARRYDUFF",7123
"2015-01",-5.921031,54.660541,"Glenmount Drive","ASBO","NEWTOWNABBEY",118261
"2015-01",-6.276183,54.851399,"Old Antrim Road","VISO","BALLYMENA",30265
"2015-01",-5.934292,54.600173,"Berry Street","SHOP","BELFAST",335665
"2015-01",-6.346457,54.185273,"Violet Hill Avenue","ASBO","NEWRY",27234
"2015-01",-7.342974,54.998201,"Leenan Gardens","VISO","LONDONDERRY",NA
"2015-01",-5.884534,54.402177,"Windmill Walk","ASBO","BALLYNAHINCH",5567
"2015-01",-6.456443,54.433683,"Ballyoran Park","ASBO","PORTADOWN",22611
"2015-01",-6.648086,54.346012,"Langs Road","VISO","ARMAGH",175621
"2015-01",-5.929051,54.602213,"Talbot Street","CDAR","NEWTOWNARDS",28654
"2015-01",-6.767941,54.503681,"Castle Gardens","ASBO","BELFAST",335665
"2015-01",-5.973488,54.608347,"West Circular Road","ASBO","BELFAST",335665
"2015-01",-5.959774,54.60092,"Cupar Street Upper","ROBY","BELFAST",335665
"2015-01",-6.949222,55.053071,"Main Street","VISO","BALLYMONEY",11365
"2015-01",-5.933149,54.625177,"Somerton Road","BURG","BELFAST",335665
"2015-01",-6.948057,55.039021,"Irwin Avenue","BURG","BELFAST",335665
"2015-01",-7.26784,54.61425,"Pinefield Wood","ASBO","KILLYCLOGHER",NA
"2015-01",-6.59832,54.750284,"Killowen Drive","ASBO","MAGHERAFELT",8387
"2015-01",-6.640914,54.973148,"Killyvally Road","ROBY","GARVAGH",1291
"2015-01",-5.527608,54.60801,"Shore Road","ASBO","GLYNN",2156
"2015-01",-6.260737,55.200823,"Mcauley Park","ASBO",NA,NA
"2015-01",-6.308227,54.318895,"Donard View Road","ASBO","LOUGHBRICKLAND",684
"2015-01",-6.309462,54.749233,"Ashdale","CDAR","COLERAINE",24694
"2015-01",-6.016592,54.556545,"Forest Park","ASBO","COLERAINE",24694
"2015-01",-5.840635,54.304356,"Newcastle Road","ASBO","KILKEEL",69258
"2015-01",-5.985012,54.628226,"Mountainhill Road","VISO","BELFAST",335665
"2015-01",-6.184973,54.732986,"Bush Road","ASBO","ANTRIM",21896
"2015-01",-6.338887,54.457972,"George Street","CDAR","PORTADOWN",22611
"2015-01",-5.701757,54.595898,"William Street Mews","ASBO","NEWTOWNARDS",28654
"2015-01",-5.948339,54.596279,"Lisvarna Place","DRUG","BELFAST",335665
"2015-01",-5.898363,54.598862,"Newtownards Road","CDAR","BELFAST",335665
"2015-01",-6.377542,54.44485,"Drumgor Park","ASBO","CRAIGAVON",17213
"2015-01",-6.149205,54.41259,"Brewery Lane","VECR","COOKSTOWN",10718
"2015-01",-5.955123,54.597993,"O'Neill Street","CDAR","BELFAST",335665
"2015-01",-6.922254,55.044598,"Whispering Pines","ASBO","LIMAVADY",12128
"2015-01",-5.97396,54.665805,"Hollybrook Grange","ASBO","NEWTOWNABBEY",118261
"2015-01",-5.979433,54.559272,"Benmore Drive","ASBO","BELFAST",335665
"2015-01",-5.93543,54.595116,"Glengall Street","VISO","BELFAST",335665
"2015-01",-6.073998,54.384063,"Whitethorn Grove","BURG","DROMARA",601
"2015-01",-5.690434,54.649919,"Monea Way","ASBO","BANGOR",62789
"2015-01",-6.003937,54.751092,"Chisholm Mews","ASBO","BALLYCLARE",18675
"2015-01",-6.941795,55.040395,"Glenview Drive","CDAR","LIMAVADY",12128
"2015-01",-5.899686,54.57919,"Onslow Parade","BURG","BELFAST",335665
"2015-01",-7.65938,54.346117,"Abbey Drive","VECR","BANGOR",62789
"2015-01",-5.694694,54.652678,"Orlock Gardens","VISO","BANGOR",62789
"2015-01",-6.500783,55.071973,"Greenville Avenue","OTTH","BALLYMONEY",11365
"2015-01",-5.958575,54.597045,"Hawthorn Street","VISO","BELFAST",335665
"2015-01",-7.476185,54.785462,"Sycamore Avenue","CDAR","SION MILLS",2064
"2015-01",-5.921276,54.578629,"Blackwood Street","VISO","BELFAST",335665
"2015-01",-5.878767,54.572464,"Castlemore Avenue","OTCR","BELFAST",335665
"2015-01",-6.185528,54.710856,"Donore Crescent","ASBO","ANTRIM",21896
"2015-01",-7.319963,54.996961,"Shipquay Street","OTTH","LONDONDERRY",NA
"2015-01",-5.713052,54.314467,"Glebetown Drive","VECR","DOWNPATRICK",11012
"2015-01",-7.295136,55.005802,"Broomhill Court","BURG","MAGHERALIN",1452
"2015-01",-7.337123,55.024184,"Templemore Street","ASBO","BELFAST",335665
"2015-01",-5.913234,54.66569,"Green End","ASBO","NEWTOWNABBEY",118261
"2015-01",-6.220035,54.731466,"Islay Street","ASBO","ANTRIM",21896
"2015-01",-5.897058,54.599559,"Dee Street","VISO","BELFAST",335665
"2015-01",-5.894299,54.591559,"Beersbridge Road","ASBO","BELFAST",335665
"2015-01",-6.178344,54.898853,"Carnlough Road","OTTH","BROUGHSHANE",2965
"2015-01",-5.693269,54.648005,"Clandeboye Drive","ASBO","BANGOR",62789
"2015-01",-5.905059,54.591728,"Pearl Street","CDAR","BELFAST",335665
"2015-01",-6.359283,54.372142,"Mill Street","ASBO","NEWTOWNSTEWART",1524
"2015-01",-5.931042,54.612373,"Lepper Street","VISO","BELFAST",335665
"2015-01",-5.928966,54.58346,"Rugby Street","VISO","BELFAST",335665
"2015-01",-5.895949,54.586556,"Hillsborough Parade","VISO","BELFAST",335665
"2015-01",-7.299242,54.607213,"Gardenville Avenue","SHOP","OMAGH",21325
"2015-01",-6.659941,55.19724,"West Strand Road","ASBO","PORTRUSH",6621
"2015-01",-5.925539,54.580274,"Delhi Street","VISO","BELFAST",335665
"2015-01",-7.652343,54.345442,"Windmill Heights","OTTH","DUNGANNON",15987
"2015-01",-5.92988,54.595012,"Franklin Street","OTCR","BELFAST",335665
"2015-01",-6.748197,54.650454,"Millburn Park","CDAR","COOKSTOWN",10718
"2015-01",-5.930154,54.597254,"Donegall Square North","OTTH","BELFAST",335665
"2015-01",-5.929013,54.606615,"Portland Place","OTTH","LARNE",33620
"2015-01",-6.309825,54.500838,"Cornakinnegar Road","VISO","LURGAN",28568
"2015-01",-5.925203,54.602102,"Victoria Street","ASBO","BALLYMONEY",11365
"2015-01",-5.909753,54.592528,"Shamrock Place","OTTH","BELFAST",335665
"2015-01",-6.407865,54.325202,"Tullymacann Road","BURG","TANDRAGEE",3489
"2015-01",-5.989474,54.070145,"Kilmorey Court","OTTH","KILKEEL",69258
"2015-01",-6.783568,54.504037,"Cloneen","BURG","DUNGANNON",15987
"2015-01",-5.890038,54.212311,"Valentia Place","VISO","NEWCASTLE",7524
"2015-01",-7.530297,54.721886,"Fyfin Road","OTCR","VICTORIA BRIDGE",318
"2015-01",-6.220506,54.71399,"Clarke Court","ASBO","ANTRIM",21896
"2015-01",-6.341382,54.114958,"Killeen School Road","VISO","NEWRY",27234
"2015-01",-5.711967,54.323495,"Racecourse Hill","CDAR","DOWNPATRICK",11012
"2015-01",-5.788617,54.504222,"Brae Grove","ASBO","BALLYGOWAN",3181
"2015-01",-5.97396,54.665805,"Hollybrook Grange","ASBO","NEWTOWNABBEY",118261
"2015-01",-7.284613,54.996417,"Kensington Road","BURG","BELFAST",335665
"2015-01",-6.02282,54.569046,"Colinbrook Crescent","VISO","DUNMURRY",NA
"2015-01",-7.468567,54.784432,"The Willows","BURG","BANGOR",62789
"2015-01",-5.950073,54.586703,"Dunluce Avenue","OTCR","PORTRUSH",6621
"2015-01",-7.361792,54.271423,"Knocks Road","ASBO","LISNASKEA",2744
"2015-01",-7.445594,54.248965,"Trasna Way","ASBO","LISNASKEA",2744
"2015-01",-6.409401,54.452156,"Drumnagoon Road","CDAR","PORTADOWN",22611
"2015-01",-6.030235,54.557019,"Woodside View","CDAR","DUNMURRY",NA
"2015-01",-7.175393,55.026159,"Manor Park","BURG","BANGOR",62789
"2015-01",-5.906281,54.680027,"Abbeycroft Road","OTTH","NEWTOWNABBEY",118261
"2015-01",-6.425038,54.432801,"Seagoe Park","ASBO","PORTADOWN",22611
"2015-01",-6.66134,54.839782,"Gortmore","OTTH","OMAGH",21325
"2015-01",-5.9363,54.608815,"Antrim Road","VECR","TEMPLEPATRICK",1518
"2015-01",-6.453274,54.897554,"Tullynahinnion Road","OTTH","PORTGLENONE",1187
"2015-01",-5.955906,54.623757,"Dunowen Gardens","ASBO","BELFAST",335665
"2015-01",-5.699039,54.594157,"Regent Street","VISO","NEWTOWNARDS",28654
"2015-01",-5.93162,54.539631,"Ballycoan Road","VISO","BELFAST",335665
"2015-01",-5.528995,54.608362,"Moss Road","ASBO","BALLYCLARE",18675
"2015-01",-5.984526,54.597354,"Moyard Parade","CDAR","BELFAST",335665
"2015-01",-7.32571,54.997128,"Glenfada Park","CDAR","LONDONDERRY",NA
"2015-01",-6.277867,54.860838,"Patrick Place","OTCR","BALLYMENA",30265
"2015-01",-5.923514,54.240524,"Drumee Road","CDAR","CASTLEWELLAN",2421
"2015-01",-6.316099,54.450361,"Glenshane Drive","VISO","LURGAN",28568
"2015-01",-5.708444,54.315251,"Ballymote Park","SHOP","DOWNPATRICK",11012
"2015-01",-5.917429,54.573099,"Rossmore Drive","VISO","BELFAST",335665
"2015-01",-7.287596,54.989455,"Beaufort Drive","BURG","LONDONDERRY",NA
"2015-01",-6.32004,54.749964,"Main Street","VISO","BALLYMONEY",11365
"2015-01",-7.326597,54.999199,"Lower Road","VISO","MOUNTJOY",NA
"2015-01",-5.939353,54.629874,"Chichester Gardens","BURG","BELFAST",335665
"2015-01",-6.076332,54.509441,"Tirowen Drive","DRUG","LISBURN",121654
"2015-01",-5.8659,54.696025,"Johnstone Court","VISO","CARRICKFERGUS",28653
"2015-01",-5.683816,54.595727,"Abbey Road","ASBO","ANTRIM",21896
"2015-01",-7.309712,55.030642,"Carranbane Walk","ASBO","LONDONDERRY",NA
